2.697169184684753418e-01 -3.839811682701110840e-01
2.806980907917022705e-01 -3.710588812828063965e-01
2.665398120880126953e-01 -3.809011876583099365e-01
2.467400431632995605e-01 -3.782659471035003662e-01
2.526461780071258545e-01 -3.726602196693420410e-01
2.306628078222274780e-01 -3.764501512050628662e-01
2.404510974884033203e-01 -3.512836694717407227e-01
2.367583960294723511e-01 -3.614376187324523926e-01
2.317985445261001587e-01 -3.595604300498962402e-01
2.041459977626800537e-01 -3.658605813980102539e-01
2.051664590835571289e-01 -3.414150774478912354e-01
1.943834722042083740e-01 -3.339318931102752686e-01
1.908057034015655518e-01 -3.144938349723815918e-01
1.984556168317794800e-01 -2.946004867553710938e-01
2.122031450271606445e-01 -2.755460739135742188e-01
1.897398531436920166e-01 -2.744643688201904297e-01
1.963488608598709106e-01 -2.496348917484283447e-01
2.328598797321319580e-01 -2.433389425277709961e-01
2.181079089641571045e-01 -2.064387351274490356e-01
2.342838048934936523e-01 -1.966333091259002686e-01
2.686248719692230225e-01 -1.710698604583740234e-01
2.616206705570220947e-01 -1.590851843357086182e-01
2.888359427452087402e-01 -1.343996822834014893e-01
2.862147092819213867e-01 -1.302632838487625122e-01
3.033097088336944580e-01 -1.638749092817306519e-01
3.270035684108734131e-01 -1.290233135223388672e-01
3.323360085487365723e-01 -1.555963754653930664e-01
3.323898613452911377e-01 -1.238572970032691956e-01
3.417351543903350830e-01 -1.288628280162811279e-01
3.788352608680725098e-01 -1.339163482189178467e-01
3.494549095630645752e-01 -1.372711956501007080e-01
3.576104044914245605e-01 -1.457760334014892578e-01
3.800551295280456543e-01 -1.347711086273193359e-01
3.536837100982666016e-01 -1.571351736783981323e-01
3.963619768619537354e-01 -1.496131718158721924e-01
3.887969553470611572e-01 -1.583400964736938477e-01
3.853099644184112549e-01 -1.584138125181198120e-01
4.006775021553039551e-01 -1.720171719789505005e-01
4.096322357654571533e-01 -1.708635389804840088e-01
3.975063264369964600e-01 -1.763338893651962280e-01
4.090262651443481445e-01 -2.038736790418624878e-01
4.052378535270690918e-01 -2.275923788547515869e-01
4.070186018943786621e-01 -2.103974074125289917e-01
4.016743600368499756e-01 -2.443973124027252197e-01
