3.298296928405761719e-01 -3.774805068969726562e-01
3.297963142395019531e-01 -3.714342117309570312e-01
3.303341865539550781e-01 -3.665533065795898438e-01
3.295569419860839844e-01 -3.600611686706542969e-01
3.285903930664062500e-01 -3.516373634338378906e-01
3.272733688354492188e-01 -3.438677787780761719e-01
3.250174522399902344e-01 -3.339252471923828125e-01
3.241529464721679688e-01 -3.253355026245117188e-01
3.214521408081054688e-01 -3.162736892700195312e-01
3.180603981018066406e-01 -3.069133758544921875e-01
3.133578300476074219e-01 -2.949800491333007812e-01
3.098411560058593750e-01 -2.837443351745605469e-01
3.060259819030761719e-01 -2.717471122741699219e-01
3.029479980468750000e-01 -2.598490715026855469e-01
3.005566596984863281e-01 -2.491002082824707031e-01
2.988266944885253906e-01 -2.400412559509277344e-01
2.965145111083984375e-01 -2.288384437561035156e-01
2.954668998718261719e-01 -2.186617851257324219e-01
2.936496734619140625e-01 -2.121825218200683594e-01
2.949919700622558594e-01 -2.047257423400878906e-01
2.964158058166503906e-01 -1.987690925598144531e-01
2.994546890258789062e-01 -1.962871551513671875e-01
3.035411834716796875e-01 -1.929025650024414062e-01
3.095107078552246094e-01 -1.920361518859863281e-01
3.158931732177734375e-01 -1.903486251831054688e-01
3.186550140380859375e-01 -1.893663406372070312e-01
3.245730400085449219e-01 -1.908125877380371094e-01
3.279976844787597656e-01 -1.919436454772949219e-01
3.347253799438476562e-01 -1.930747032165527344e-01
3.410415649414062500e-01 -1.944265365600585938e-01
3.466758728027343750e-01 -1.988034248352050781e-01
3.527693748474121094e-01 -1.997075080871582031e-01
3.580846786499023438e-01 -2.007389068603515625e-01
3.644227981567382812e-01 -2.035965919494628906e-01
3.691544532775878906e-01 -2.030024528503417969e-01
3.741884231567382812e-01 -2.062530517578125000e-01
3.788056373596191406e-01 -2.081952095031738281e-01
3.836917877197265625e-01 -2.093496322631835938e-01
3.872323036193847656e-01 -2.114195823669433594e-01
3.910384178161621094e-01 -2.140617370605468750e-01
3.947248458862304688e-01 -2.150897979736328125e-01
3.956952095031738281e-01 -2.166266441345214844e-01
3.945074081420898438e-01 -2.174639701843261719e-01
3.950819969177246094e-01 -2.187805175781250000e-01
3.924665451049804688e-01 -2.191758155822753906e-01
3.901753425598144531e-01 -2.210836410522460938e-01
3.864731788635253906e-01 -2.213850021362304688e-01
3.813529014587402344e-01 -2.215657234191894531e-01
3.758792877197265625e-01 -2.217626571655273438e-01
3.696675300598144531e-01 -2.208957672119140625e-01
3.646535873413085938e-01 -2.205624580383300781e-01
3.563919067382812500e-01 -2.199425697326660156e-01
3.497352600097656250e-01 -2.196822166442871094e-01
3.416028022766113281e-01 -2.182683944702148438e-01
3.344593048095703125e-01 -2.170109748840332031e-01
3.271536827087402344e-01 -2.152037620544433594e-01
3.200082778930664062e-01 -2.135009765625000000e-01
3.134584426879882812e-01 -2.096304893493652344e-01
3.045806884765625000e-01 -2.062640190124511719e-01
2.989654541015625000e-01 -2.031197547912597656e-01
2.917776107788085938e-01 -1.968793869018554688e-01
2.861213684082031250e-01 -1.916418075561523438e-01
2.783994674682617188e-01 -1.867723464965820312e-01
2.734942436218261719e-01 -1.826572418212890625e-01
2.672777175903320312e-01 -1.771507263183593750e-01
2.613086700439453125e-01 -1.700706481933593750e-01
2.550902366638183594e-01 -1.639599800109863281e-01
2.502231597900390625e-01 -1.585474014282226562e-01
2.440409660339355469e-01 -1.530323028564453125e-01
2.399125099182128906e-01 -1.452698707580566406e-01
2.329015731811523438e-01 -1.389904022216796875e-01
2.265076637268066406e-01 -1.334004402160644531e-01
2.215723991394042969e-01 -1.265931129455566406e-01
2.167720794677734375e-01 -1.212811470031738281e-01
2.129559516906738281e-01 -1.159977912902832031e-01
2.078027725219726562e-01 -1.108479499816894531e-01
2.054018974304199219e-01 -1.084442138671875000e-01
2.013797760009765625e-01 -1.084065437316894531e-01
1.994738578796386719e-01 -1.083412170410156250e-01
1.963205337524414062e-01 -1.121006011962890625e-01
1.930732727050781250e-01 -1.194028854370117188e-01
1.905269622802734375e-01 -1.245799064636230469e-01
1.864309310913085938e-01 -1.308484077453613281e-01
1.831674575805664062e-01 -1.404414176940917969e-01
1.789913177490234375e-01 -1.510763168334960938e-01
